index,label
1030,23
1031,6
1032,23
1033,24
1034,23
1035,24
1036,6
1037,2
1038,2
1039,12
1040,0
1041,31
1042,6
1043,49
1044,6
1045,21
1046,13
1047,6
1048,28
1049,5
1050,15
1051,6
1052,23
1053,27
1054,7
1055,36
1056,14
1057,7
1058,6
1059,6
1060,2
1061,23
1062,23
1063,5
1064,14
1065,10
1066,6
1067,5
1068,12
1069,48
1070,47
1071,20
1072,23
1073,6
1074,3
1075,6
1076,17
1077,23
1078,6
1079,6
1080,11
1081,6
1082,6
1083,23
1084,6
1085,13
1086,23
1087,36
1088,5
1089,23
1090,23
1091,6
1092,6
1093,23
1094,6
1095,13
1096,6
1097,29
1098,23
1099,44
1100,6
1101,23
1102,5
1103,23
1104,1
1105,42
1106,23
1107,23
1108,6
1109,21
1110,25
1111,30
1112,37
1113,23
1114,37
1115,1
1116,23
1117,6
1118,14
1119,23
1120,6
1121,47
1122,6
1123,29
1124,28
1125,11
1126,6
1127,23
1128,23
1129,23
1130,6
1131,11
1132,5
1133,0
1134,6
1135,12
1136,23
1137,6
1138,4
1139,23
1140,23
1141,44
1142,6
1143,6
1144,23
1145,6
1146,3
1147,6
1148,4
1149,18
1150,32
1151,34
1152,6
1153,11
1154,23
1155,6
1156,23
1157,23
1158,6
1159,4
1160,14
1161,23
1162,5
1163,23
1164,23
1165,13
1166,5
1167,23
1168,6
1169,27
1170,8
1171,6
1172,6
1173,42
1174,20
1175,6
1176,8
1177,6
1178,14
1179,17
1180,14
1181,6
1182,18
1183,23
1184,29
1185,21
1186,8
1187,6
1188,13
1189,6
1190,6
1191,23
1192,6
1193,23
1194,23
1195,6
1196,23
1197,23
1198,6
1199,21
1200,11
1201,14
1202,6
1203,23
1204,6
1205,13
1206,4
1207,6
1208,6
1209,23
1210,17
1211,6
1212,6
1213,6
1214,36
1215,11
1216,24
1217,23
1218,6
1219,4
1220,0
1221,3
1222,0
1223,37
1224,6
1225,6
1226,7
1227,22
1228,0
1229,6
1230,25
1231,0
1232,6
1233,6
1234,17
1235,6
1236,9
1237,27
1238,6
1239,23
1240,6
1241,13
1242,7
1243,23
1244,13
1245,2
1246,10
1247,37
1248,6
1249,23
1250,5
1251,23
1252,13
1253,6
1254,6
1255,23
1256,23
1257,12
1258,6
1259,6
1260,23
1261,23
1262,11
1263,22
1264,6
1265,13
1266,6
1267,11
1268,6
1269,27
1270,6
1271,6
1272,5
1273,23
1274,23
1275,5
1276,9
1277,9
1278,6
1279,6
1280,23
1281,23
1282,19
1283,10
1284,6
1285,36
1286,5
1287,46
1288,6
1289,11
1290,6
1291,0
1292,4
1293,36
1294,6
1295,6
1296,6
1297,9
1298,23
1299,13
1300,6
1301,6
1302,6
1303,27
1304,19
1305,11
1306,11
1307,6
1308,6
1309,23
1310,13
1311,33
1312,23
1313,23
1314,6
1315,23
1316,14
1317,36
1318,23
1319,6
1320,7
1321,6
1322,30
1323,23
1324,6
1325,6
1326,10
1327,23
1328,6
1329,6
1330,12
1331,6
1332,23
1333,0
1334,6
1335,23
1336,23
1337,21
1338,23
1339,6
1340,5
1341,6
1342,41
1343,29
1344,14
1345,23
1346,23
1347,5
1348,30
1349,23
1350,1
1351,23
1352,11
1353,2
1354,6
1355,6
1356,20
1357,6
1358,4
1359,23
1360,6
1361,18
1362,6
1363,21
1364,23
1365,6
1366,13
1367,21
1368,0
1369,6
1370,17
1371,6
1372,3
1373,10
1374,23
1375,6
1376,6
1377,23
1378,5
1379,23
1380,24
1381,6
1382,23
1383,6
1384,42
1385,23
1386,23
1387,18
1388,6
1389,24
1390,7
1391,6
1392,7
1393,12
1394,6
1395,23
1396,5
1397,23
1398,23
1399,6
1400,6
1401,0
1402,6
1403,35
1404,24
1405,27
1406,2
1407,6
1408,23
1409,23
1410,32
1411,23
1412,42
1413,19
1414,9
1415,23
1416,37
1417,23
1418,6
1419,6
1420,6
1421,41
1422,11
1423,23
1424,5
1425,23
1426,21
1427,23
1428,42
1429,23
1430,6
1431,23
1432,17
1433,7
1434,21
1435,6
1436,5
1437,27
1438,6
1439,6
1440,11
1441,19
1442,19
1443,23
1444,14
1445,6
1446,6
1447,49
1448,42
1449,6
1450,10
1451,2
1452,2
1453,6
1454,6
1455,32
1456,22
1457,13
1458,22
1459,23
1460,5
1461,13
1462,8
1463,9
1464,23
1465,6
1466,23
1467,5
1468,23
1469,18
1470,6
1471,19
1472,6
1473,6
1474,23
1475,6
1476,23
1477,6
1478,5
1479,6
1480,44
1481,8
1482,4
1483,6
1484,23
1485,6
1486,21
1487,6
1488,6
1489,19
1490,23
1491,13
1492,23
1493,13
1494,6
1495,6
1496,18
1497,6
1498,13
1499,23
1500,14
1501,6
1502,15
1503,23
1504,10
1505,3
1506,11
1507,6
1508,23
1509,6
1510,6
1511,6
1512,23
1513,7
1514,36
1515,6
1516,6
1517,5
1518,23
1519,24
1520,6
1521,6
1522,23
1523,23
1524,6
1525,23
1526,14
1527,23
1528,12
1529,6
1530,6
1531,6
1532,5
1533,23
1534,42
1535,6
1536,23
1537,13
1538,6
1539,26
1540,4
1541,23
1542,7
1543,1
1544,0
1545,25
1546,23
1547,27
1548,6
1549,5
1550,23
1551,6
1552,20
1553,37
1554,42
1555,20
1556,23
1557,28
1558,6
1559,6
1560,6
1561,6
1562,3
1563,15
1564,34
1565,6
1566,20
1567,41
1568,6
1569,27
1570,18
1571,29
1572,6
1573,30
1574,6
1575,11
1576,28
1577,13
1578,6
1579,13
1580,5
1581,5
1582,24
1583,6
1584,6
1585,25
1586,6
1587,44
1588,6
1589,0
1590,11
1591,11
1592,24
1593,6
1594,23
1595,16
1596,5
1597,23
1598,4
1599,18
1600,24
1601,10
1602,6
1603,13
1604,23
1605,23
1606,0
1607,1
1608,6
1609,6
1610,6
1611,14
1612,6
1613,6
1614,6
1615,6
1616,2
1617,6
1618,16
1619,6
1620,10
1621,6
1622,6
1623,15
1624,5
1625,24
1626,24
1627,23
1628,17
1629,19
1630,6
1631,23
1632,11
1633,23
1634,6
1635,38
1636,6
1637,2
1638,14
1639,23
1640,6
1641,21
1642,5
1643,6
1644,0
1645,18
1646,11
1647,23
1648,25
1649,6
1650,6
1651,6
1652,6
1653,36
1654,36
1655,7
1656,6
1657,6
1658,6
1659,23
1660,6
1661,6
1662,25
1663,23
1664,23
1665,5
1666,6
1667,6
1668,18
1669,44
1670,14
1671,6
1672,4
1673,23
1674,13
1675,31
1676,6
1677,24
1678,23
1679,12
1680,5
1681,23
1682,7
1683,6
1684,23
1685,6
1686,31
1687,21
1688,5
1689,6
1690,23
1691,6
1692,5
1693,4
1694,8
1695,5
1696,27
1697,23
1698,6
1699,6
1700,6
1701,13
1702,23
1703,9
1704,23
1705,6
1706,6
1707,0
1708,6
1709,23
1710,6
1711,11
1712,30
1713,6
1714,6
1715,23
1716,6
1717,5
1718,9
1719,6
1720,46
1721,7
1722,6
1723,24
1724,14
1725,6
1726,31
1727,23
1728,6
1729,7
1730,23
1731,23
1732,37
1733,6
1734,23
1735,23
1736,36
1737,6
1738,6
1739,5
1740,23
1741,6
1742,6
1743,11
1744,23
1745,5
1746,5
1747,29
1748,25
1749,23
1750,10
1751,11
1752,5
1753,23
1754,18
1755,6
1756,6
1757,24
1758,5
1759,23
1760,23
1761,23
1762,6
1763,6
1764,23
1765,23
1766,23
1767,6
1768,23
1769,2
1770,11
1771,6
1772,11
1773,5
1774,6
1775,30
1776,21
1777,6
1778,6
1779,6
1780,6
1781,5
1782,6
1783,5
1784,23
1785,21
1786,13
1787,23
1788,24
1789,6
1790,23
1791,6
1792,5
1793,7
1794,6
1795,6
1796,5
1797,42
1798,6
1799,6
1800,10
1801,23
1802,6
1803,5
1804,17
1805,14
1806,23
1807,5
1808,6
1809,6
1810,6
1811,6
1812,6
1813,6
1814,20
1815,24
1816,32
1817,6
1818,1
1819,6
1820,7
1821,23
1822,21
1823,23
1824,0
1825,5
1826,21
1827,23
1828,23
1829,6
1830,16
1831,6
1832,20
1833,6
1834,29
1835,0
1836,5
1837,12
1838,37
1839,6
1840,17
1841,4
1842,23
1843,29
1844,2
1845,23
1846,38
1847,11
1848,6
1849,4
1850,6
1851,7
1852,6
1853,35
1854,6
1855,23
1856,5
1857,6
1858,25
1859,23
1860,18
1861,3
1862,25
1863,6
1864,6
1865,23
1866,6
1867,36
1868,23
1869,6
1870,6
1871,6
1872,0
1873,23
1874,23
1875,23
1876,13
1877,23
1878,32
1879,6
1880,19
1881,18
1882,6
1883,42
1884,14
1885,6
1886,31
1887,24
1888,31
1889,8
1890,21
1891,5
1892,5
1893,21
1894,23
1895,23
1896,4
1897,27
1898,23
1899,36
1900,1
1901,42
1902,0
1903,23
1904,35
1905,16
1906,16
1907,5
1908,18
1909,6
1910,6
1911,5
1912,23
1913,5
1914,30
1915,25
1916,6
1917,23
1918,31
1919,23
1920,4
1921,17
1922,25
1923,23
1924,13
1925,23
1926,6
1927,23
1928,6
1929,6
1930,12
1931,5
1932,22
1933,11
1934,6
1935,6
1936,22
1937,6
1938,23
1939,29
1940,6
1941,23
1942,23
1943,23
1944,23
1945,11
1946,6
1947,6
1948,23
1949,23
1950,6
1951,6
1952,6
1953,19
1954,6
1955,23
1956,6
1957,23
1958,21
1959,23
1960,25
1961,23
1962,6
1963,6
1964,6
1965,3
1966,32
1967,19
1968,32
1969,12
1970,4
1971,23
1972,2
1973,2
1974,21
1975,27
1976,23
1977,6
1978,17
1979,21
1980,23
1981,24
1982,42
1983,6
1984,25
1985,6
1986,6
1987,6
1988,21
1989,6
1990,19
1991,23
1992,24
1993,6
1994,5
1995,46
1996,6
1997,5
1998,9
1999,5
2000,27
2001,48
2002,22
2003,13
2004,36
2005,5
2006,6
2007,6
2008,18
2009,1
2010,4
2011,0
2012,19
2013,15
2014,6
2015,23
2016,13
2017,23
2018,14
2019,24
2020,6
2021,22
2022,28
2023,10
2024,0
2025,23
2026,24
2027,0
2028,23
2029,25
2030,6
2031,5
2032,19
2033,6
2034,23
2035,12
2036,7
2037,1
2038,6
2039,23
2040,23
2041,6
2042,6
2043,12
2044,6
2045,6
2046,6
2047,24
2048,12
2049,6
2050,32
2051,14
2052,6
2053,5
2054,24
2055,23
2056,21
2057,23
2058,11
2059,6
2060,46
2061,43
2062,18
2063,6
2064,6
2065,6
2066,7
2067,11
2068,23
2069,6
2070,6
2071,6
2072,18
2073,21
2074,23
2075,23
2076,6
2077,39
2078,6
2079,46
2080,6
2081,23
2082,5
2083,23
2084,6
2085,44
2086,6
2087,19
2088,42
2089,4
2090,1
2091,23
2092,5
2093,35
2094,23
2095,6
2096,6
2097,5
2098,6
2099,6
2100,6
2101,6
2102,6
2103,4
2104,6
2105,6
2106,10
2107,25
2108,21
2109,23
2110,6
2111,8
2112,6
2113,6
2114,6
2115,23
2116,6
2117,32
2118,23
2119,23
2120,23
2121,21
2122,23
2123,6
2124,5
2125,6
2126,6
2127,23
2128,33
2129,27
2130,21
2131,13
2132,6
2133,18
2134,6
2135,6
2136,15
2137,23
2138,13
2139,23
2140,6
2141,0
2142,6
2143,17
2144,6
2145,6
2146,23
2147,5
2148,6
2149,10
2150,6
2151,14
2152,6
2153,6
2154,5
2155,6
2156,16
2157,6
2158,2
2159,0
2160,19
2161,6
2162,23
2163,20
2164,23
2165,6
2166,14
2167,10
2168,6
2169,32
2170,27
2171,29
2172,8
2173,19
2174,12
2175,6
2176,7
2177,6
2178,6
2179,6
2180,7
2181,27
2182,0
2183,36
2184,13
2185,29
2186,6
2187,6
2188,5
2189,24
2190,42
2191,0
2192,5
2193,6
2194,9
2195,3
2196,14
2197,2
2198,2
2199,6
2200,23
2201,29
2202,28
2203,5
2204,6
2205,11
2206,6
2207,23
2208,6
2209,23
2210,36
2211,6
2212,23
2213,23
2214,23
2215,6
2216,29
2217,7
2218,19
2219,23
2220,25
2221,24
2222,6
2223,6
2224,6
2225,23
2226,23
2227,6
2228,11
2229,35
2230,25
2231,24
2232,23
2233,1
2234,6
2235,6
2236,23
2237,6
2238,22
2239,23
2240,6
2241,23
2242,23
2243,23
2244,28
2245,0
2246,6
2247,6
2248,23
2249,23
2250,2
2251,23
2252,19
2253,6
2254,23
2255,6
2256,6
2257,5
2258,21
2259,42
2260,19
2261,6
2262,6
2263,23
2264,22
2265,36
2266,6
2267,17
2268,7
2269,23
2270,6
2271,20
2272,42
2273,23
2274,5
2275,20
2276,6
2277,6
2278,18
2279,11
2280,0
2281,23
2282,6
2283,28
2284,5
2285,7
2286,6
2287,6
2288,23
2289,1
2290,23
2291,23
2292,23
2293,7
2294,4
2295,46
2296,6
2297,5
2298,6
2299,6
2300,4
2301,23
2302,23
2303,23
2304,10
2305,6
2306,5
2307,5
2308,8
2309,6
2310,42
2311,6
2312,22
2313,6
2314,6
2315,6
2316,27
2317,35
2318,14
2319,13
2320,6
2321,23
2322,16
2323,19
2324,23
2325,0
2326,6
2327,12
2328,23
2329,5
2330,5
2331,13
2332,10
2333,6
2334,6
2335,6
2336,23
2337,21
2338,6
2339,23
2340,6
2341,9
2342,23
2343,6
2344,5
2345,23
2346,18
2347,7
2348,23
2349,6
2350,25
2351,6
2352,6
2353,24
2354,31
2355,38
2356,5
2357,6
2358,6
2359,5
2360,6
2361,6
2362,14
2363,17
2364,23
2365,6
2366,6
2367,23
2368,14
2369,4
2370,24
2371,6
2372,5
2373,19
2374,24
2375,6
2376,42
2377,6
2378,6
2379,23
2380,1
2381,6
2382,18
2383,6
2384,32
2385,6
2386,35
2387,5
2388,20
2389,44
2390,5
2391,6
2392,23
2393,23
2394,23
2395,6
2396,19
2397,6
2398,5
2399,1
2400,23
2401,24
2402,19
2403,8
2404,6
2405,23
2406,6
2407,19
2408,23
2409,23
2410,23
2411,6
2412,12
2413,6
2414,6
2415,23
2416,21
2417,11
2418,23
2419,13
2420,13
2421,11
2422,6
2423,6
2424,6
2425,34
2426,6
2427,6
2428,29
2429,24
2430,41
2431,23
2432,23
2433,7
2434,35
2435,13
2436,7
2437,7
2438,5
2439,23
2440,6
2441,35
2442,21
2443,19
2444,21
2445,19
2446,38
2447,3
2448,6
2449,19
2450,23
2451,21
2452,23
2453,6
2454,23
2455,23
2456,6
2457,4
2458,5
2459,6
2460,7
2461,1
2462,21
2463,23
2464,7
2465,6
2466,2
2467,23
2468,6
2469,6
2470,7
2471,6
2472,9
2473,6
2474,17
2475,6
2476,32
2477,6
2478,10
2479,15
2480,10
2481,12
2482,23
2483,6
2484,6
2485,25
2486,6
2487,42
2488,6
2489,6
2490,6
2491,23
2492,6
2493,21
2494,5
2495,23
2496,18
2497,6
2498,25
2499,6
2500,23
2501,13
2502,13
2503,33
2504,9
2505,6
2506,5
2507,6
2508,38
2509,0
2510,6
2511,10
2512,36
2513,6
2514,10
2515,6
2516,23
2517,27
2518,11
2519,23
2520,23
2521,23
2522,7
2523,23
2524,13
2525,7
2526,23
2527,4
2528,21
2529,47
2530,6
2531,6
2532,6
2533,12
2534,6
2535,24
2536,6
2537,6
2538,23
2539,14
2540,7
2541,35
2542,6
2543,10
2544,6
2545,31
2546,2
2547,7
2548,10
2549,11
2550,2
2551,6
2552,6
2553,23
2554,6
2555,3
2556,6
2557,42
2558,6
2559,6
2560,23
2561,6
2562,23
2563,6
2564,23
2565,5
2566,6
2567,0
2568,12
2569,6
2570,6
2571,6
2572,14
2573,6
2574,5
2575,12
2576,6
2577,14
2578,23
2579,23
2580,5
2581,5
2582,7
2583,17
2584,23
2585,43
2586,23
2587,7
2588,7
2589,14
2590,5
2591,6
2592,6
2593,23
2594,4
2595,38
2596,6
2597,6
2598,7
2599,6
2600,17
2601,23
2602,38
2603,23
2604,23
2605,36
2606,7
2607,29
2608,13
2609,5
2610,23
2611,3
2612,13
2613,8
2614,23
2615,23
2616,23
2617,6
2618,21
2619,36
2620,25
2621,10
2622,6
2623,23
2624,0
2625,23
2626,23
2627,23
2628,23
2629,18
2630,9
2631,5
2632,41
2633,22
2634,13
2635,6
2636,11
2637,23
2638,7
2639,13
2640,9
2641,4
2642,7
2643,23
2644,11
2645,6
2646,23
2647,23
2648,14
2649,1
2650,12
2651,6
2652,6
2653,18
2654,6
2655,23
2656,13
2657,6
2658,22
2659,6
2660,3
2661,12
2662,42
2663,11
2664,6
2665,2
2666,6
2667,5
2668,6
2669,5
2670,6
2671,6
2672,6
2673,5
2674,6
2675,22
2676,25
2677,17
2678,21
2679,6
2680,23
2681,6
2682,23
2683,6
2684,27
2685,6
2686,6
2687,15
2688,0
2689,6
2690,0
2691,37
2692,23
2693,6
2694,23
2695,42
2696,23
2697,21
2698,14
2699,36
2700,29
2701,6
2702,6
2703,23
2704,6
2705,6
2706,6
2707,6
2708,29
2709,6
2710,5
2711,6
2712,6
2713,6
2714,6
2715,6
2716,32
2717,49
2718,13
2719,24
2720,31
2721,23
2722,5
2723,0
2724,6
2725,12
2726,14
2727,6
2728,0
2729,2
2730,6
2731,11
2732,23
2733,11
2734,5
2735,10
2736,11
2737,6
2738,16
2739,27
2740,23
2741,13
2742,1
2743,7
2744,6
2745,5
2746,35
2747,6
2748,23
2749,23
2750,6
2751,23
2752,23
2753,6
2754,23
2755,6
2756,20
2757,23
2758,42
2759,19
2760,19
2761,2
2762,13
2763,2
2764,7
2765,33
2766,24
2767,23
2768,25
2769,42
2770,6
2771,7
2772,16
2773,6
2774,30
2775,20
2776,1
2777,16
2778,46
2779,5
2780,5
2781,10
2782,6
2783,14
2784,6
2785,23
2786,12
2787,6
2788,9
2789,7
2790,6
2791,17
2792,23
2793,6
2794,23
2795,6
2796,0
2797,21
2798,3
2799,44
2800,32
2801,6
2802,6
2803,25
2804,23
2805,6
2806,6
2807,48
2808,23
2809,6
2810,6
2811,18
2812,6
2813,5
2814,23
2815,6
2816,5
2817,23
2818,23
2819,12
2820,6
2821,6
2822,6
2823,11
2824,6
2825,15
2826,6
2827,11
2828,1
2829,7
2830,6
2831,6
2832,14
2833,7
2834,23
2835,23
2836,23
2837,14
2838,23
2839,42
2840,6
2841,7
2842,23
2843,6
2844,10
2845,6
2846,23
2847,6
2848,6
2849,0
2850,23
2851,23
2852,23
2853,5
2854,31
2855,6
2856,11
2857,23
2858,6
2859,23
2860,6
2861,6
2862,19
2863,6
2864,37
2865,16
2866,42
2867,41
2868,10
2869,24
2870,7
2871,17
2872,11
2873,36
2874,23
2875,23
2876,6
2877,6
2878,25
2879,24
2880,29
2881,31
2882,23
2883,14
2884,42
2885,21
2886,17
2887,23
2888,1
2889,23
2890,5
2891,6
2892,46
2893,28
2894,8
2895,7
2896,25
2897,6
2898,6
2899,23
2900,15
2901,23
2902,43
2903,23
2904,6
2905,14
2906,23
2907,6
2908,37
2909,6
2910,30
2911,6
2912,27
2913,24
2914,30
2915,23
2916,14
2917,23
2918,6
2919,18
2920,4
2921,14
2922,6
2923,7
2924,7
2925,6
2926,6
2927,6
2928,46
2929,28
2930,5
2931,36
2932,24
2933,6
2934,0
2935,6
2936,6
2937,6
2938,13
2939,4
2940,18
2941,23
2942,21
2943,23
2944,6
2945,29
2946,13
2947,23
2948,0
2949,6
2950,45
2951,41
2952,42
2953,6
2954,23
2955,23
2956,19
2957,2
2958,5
2959,38
2960,9
2961,23
2962,23
2963,0
2964,4
2965,23
2966,23
2967,25
2968,30
2969,37
2970,6
2971,12
2972,11
2973,23
2974,23
2975,23
2976,6
2977,23
2978,0
2979,6
2980,23
2981,13
2982,6
2983,6
2984,10
2985,6
2986,9
2987,23
2988,23
2989,6
2990,6
2991,6
2992,4
2993,23
2994,11
2995,23
2996,5
