index,label
1640,657
1641,658
1642,0
1643,0
1644,659
1645,0
1646,0
1647,0
1648,660
1649,661
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,662
1665,0
1666,0
1667,0
1668,663
1669,0
1670,0
1671,0
1672,0
1673,0
1674,664
1675,0
1676,0
1677,665
1678,0
1679,666
1680,0
1681,0
1682,667
1683,0
1684,0
1685,0
1686,668
1687,669
1688,670
1689,0
1690,0
1691,0
1692,0
1693,671
1694,672
1695,0
1696,673
1697,0
1698,0
1699,674
1700,675
1701,676
1702,0
1703,0
1704,0
1705,0
1706,0
1707,677
1708,0
1709,0
1710,678
1711,0
1712,0
1713,0
1714,0
1715,0
1716,679
1717,680
1718,681
1719,0
1720,682
1721,683
1722,0
1723,684
1724,0
1725,0
1726,0
1727,0
1728,0
1729,685
1730,0
1731,0
1732,686
1733,687
1734,0
1735,0
1736,688
1737,689
1738,0
1739,690
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,691
1747,0
1748,692
1749,0
1750,0
1751,0
1752,0
1753,693
1754,0
1755,0
1756,0
1757,694
1758,695
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,696
1776,697
1777,0
1778,0
1779,698
1780,0
1781,0
1782,699
1783,0
1784,0
1785,700
1786,701
1787,0
1788,0
1789,0
1790,702
1791,0
1792,0
1793,0
1794,0
1795,0
1796,703
1797,0
1798,0
1799,0
1800,704
1801,0
1802,0
1803,0
1804,705
1805,0
1806,0
1807,0
1808,0
1809,0
1810,706
1811,707
1812,0
1813,0
1814,708
1815,709
1816,710
1817,0
1818,711
1819,0
1820,712
1821,713
1822,714
1823,0
1824,715
1825,0
1826,716
1827,0
1828,717
1829,0
1830,0
1831,0
1832,0
1833,0
1834,718
1835,0
1836,0
1837,0
1838,0
1839,0
1840,719
1841,720
1842,0
1843,721
1844,722
1845,0
1846,723
1847,724
1848,0
1849,725
1850,0
1851,726
1852,0
1853,727
1854,728
1855,0
1856,729
1857,0
1858,730
1859,0
1860,731
1861,732
1862,733
1863,0
1864,0
1865,0
1866,0
1867,0
1868,734
1869,735
1870,0
1871,0
1872,0
1873,0
1874,736
1875,0
1876,737
1877,0
1878,738
1879,0
1880,0
1881,739
1882,0
1883,740
1884,0
1885,741
1886,742
1887,0
1888,743
1889,744
1890,745
1891,746
1892,747
1893,0
1894,0
1895,748
1896,749
1897,750
1898,0
1899,751
1900,752
1901,753
1902,754
1903,0
1904,755
1905,756
1906,757
1907,758
1908,759
1909,0
1910,0
1911,760
1912,0
1913,0
1914,0
1915,761
1916,0
1917,0
1918,762
1919,763
1920,764
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,765
1930,766
1931,0
1932,767
1933,768
1934,0
1935,0
1936,0
1937,769
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,770
1946,0
1947,0
1948,771
1949,0
1950,0
1951,0
1952,772
1953,773
1954,0
1955,0
1956,0
1957,774
1958,775
1959,0
1960,776
1961,777
1962,0
1963,0
1964,0
1965,778
1966,779
1967,0
1968,780
1969,781
1970,782
1971,0
1972,783
1973,0
1974,784
1975,785
1976,0
1977,0
1978,0
1979,786
1980,787
1981,788
1982,789
1983,0
1984,790
1985,791
1986,0
1987,0
1988,0
1989,0
1990,0
1991,792
1992,793
1993,0
1994,0
1995,794
1996,795
1997,0
1998,796
1999,797
2000,798
2001,799
2002,800
2003,801
2004,802
2005,0
2006,0
2007,0
2008,803
2009,804
2010,805
2011,806
2012,0
2013,807
2014,0
2015,0
2016,808
2017,0
2018,809
2019,0
2020,0
2021,0
2022,810
2023,811
2024,0
2025,0
2026,0
2027,812
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,813
2036,814
2037,815
2038,0
2039,816
2040,817
2041,0
2042,0
2043,818
2044,0
2045,819
2046,0
2047,0
2048,0
2049,0
2050,820
2051,821
2052,0
2053,822
2054,823
2055,0
2056,824
2057,0
2058,825
2059,0
2060,826
2061,827
2062,0
2063,828
2064,829
2065,0
2066,830
2067,0
2068,0
2069,831
2070,0
2071,832
2072,833
2073,834
2074,0
2075,835
2076,0
2077,836
2078,837
2079,838
2080,0
2081,0
2082,839
2083,0
2084,0
2085,840
2086,0
2087,0
2088,0
2089,841
2090,842
2091,0
2092,0
2093,843
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,844
2104,0
2105,0
2106,845
2107,846
2108,847
2109,848
2110,0
2111,849
2112,0
2113,0
2114,850
2115,0
2116,0
2117,851
2118,0
2119,852
2120,0
2121,853
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,854
2129,855
2130,0
2131,856
2132,0
2133,0
2134,857
2135,858
2136,859
2137,860
2138,861
2139,0
2140,0
2141,862
2142,0
2143,863
2144,864
2145,0
2146,0
2147,0
2148,0
2149,865
2150,866
2151,867
2152,0
2153,0
2154,868
2155,0
2156,0
2157,0
2158,869
2159,870
2160,871
2161,0
2162,0
2163,872
2164,0
2165,0
2166,0
2167,873
2168,0
2169,874
2170,875
2171,0
2172,876
2173,877
2174,878
2175,0
2176,879
2177,880
2178,881
2179,0
2180,0
2181,882
2182,883
2183,0
2184,884
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,885
2192,0
2193,0
2194,886
2195,887
2196,0
2197,888
2198,889
2199,0
2200,890
2201,0
2202,891
2203,0
2204,0
2205,0
2206,0
2207,892
2208,0
2209,0
2210,893
2211,0
2212,894
2213,0
2214,0
2215,895
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,896
2227,0
2228,0
2229,897
2230,0
2231,898
2232,0
2233,899
2234,0
2235,0
2236,0
2237,0
2238,0
2239,900
2240,0
2241,901
2242,0
2243,0
2244,902
2245,903
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,904
2259,905
