index,label
1093,23
1094,34
1095,28
1096,9
1097,5
1098,9
1099,20
1100,44
1101,27
1102,6
1103,37
1104,33
1105,13
1106,40
1107,15
1108,9
1109,3
1110,48
1111,13
1112,47
1113,27
1114,25
1115,46
1116,35
1117,34
1118,48
1119,9
1120,9
1121,33
1122,9
1123,37
1124,34
1125,14
1126,9
1127,9
1128,27
1129,40
1130,9
1131,45
1132,45
1133,3
1134,9
1135,24
1136,9
1137,9
1138,46
1139,9
1140,37
1141,44
1142,9
1143,15
1144,23
1145,9
1146,36
1147,49
1148,46
1149,20
1150,48
1151,8
1152,49
1153,27
1154,0
1155,34
1156,27
1157,40
1158,9
1159,21
1160,13
1161,9
1162,9
1163,40
1164,27
1165,27
1166,45
1167,3
1168,9
1169,5
1170,40
1171,13
1172,44
1173,5
1174,40
1175,9
1176,30
1177,9
1178,0
1179,35
1180,13
1181,9
1182,20
1183,40
1184,9
1185,34
1186,7
1187,34
1188,9
1189,34
1190,34
1191,49
1192,9
1193,40
1194,9
1195,34
1196,40
1197,35
1198,9
1199,0
1200,45
1201,0
1202,9
1203,3
1204,9
1205,28
1206,1
1207,34
1208,5
1209,40
1210,45
1211,9
1212,9
1213,9
1214,9
1215,35
1216,37
1217,40
1218,9
1219,3
1220,40
1221,16
1222,3
1223,47
1224,9
1225,9
1226,34
1227,45
1228,35
1229,9
1230,3
1231,9
1232,0
1233,9
1234,39
1235,24
1236,43
1237,0
1238,34
1239,27
1240,5
1241,28
1242,26
1243,27
1244,28
1245,23
1246,27
1247,47
1248,9
1249,40
1250,2
1251,3
1252,27
1253,9
1254,9
1255,27
1256,9
1257,35
1258,49
1259,34
1260,27
1261,3
1262,20
1263,0
1264,9
1265,28
1266,9
1267,40
1268,44
1269,43
1270,7
1271,34
1272,48
1273,3
1274,27
1275,20
1276,20
1277,13
1278,9
1279,5
1280,27
1281,40
1282,37
1283,35
1284,44
1285,40
1286,27
1287,43
1288,0
1289,45
1290,9
1291,40
1292,40
1293,24
1294,9
1295,9
1296,44
1297,6
1298,40
1299,27
1300,9
1301,9
1302,9
1303,24
1304,5
1305,45
1306,45
1307,0
1308,9
1309,45
1310,27
1311,47
1312,40
1313,23
1314,34
1315,40
1316,13
1317,40
1318,40
1319,34
1320,2
1321,5
1322,13
1323,27
1324,34
1325,26
1326,15
1327,40
1328,9
1329,9
1330,40
1331,9
1332,40
1333,3
1334,7
1335,40
1336,27
1337,44
1338,10
1339,9
1340,49
1341,5
1342,39
1343,20
1344,49
1345,40
1346,3
1347,13
1348,13
1349,27
1350,33
1351,27
1352,22
1353,23
1354,9
1355,44
1356,30
1357,9
1358,46
1359,7
1360,43
1361,9
1362,9
1363,26
1364,22
1365,13
1366,28
1367,26
1368,24
1369,34
1370,39
1371,34
1372,47
1373,35
1374,40
1375,9
1376,9
1377,23
1378,49
1379,27
1380,24
1381,9
1382,23
1383,5
1384,34
1385,27
1386,9
1387,20
1388,9
1389,37
1390,9
1391,40
1392,34
1393,35
1394,7
1395,27
1396,23
1397,40
1398,40
1399,5
1400,34
1401,3
1402,9
1403,43
1404,24
1405,7
1406,23
1407,9
1408,27
1409,40
1410,44
1411,27
1412,44
1413,37
1414,33
1415,40
1416,47
1417,45
1418,9
1419,7
1420,34
1421,3
1422,37
1423,9
1424,9
1425,40
1426,26
1427,27
1428,5
1429,9
1430,9
1431,40
1432,40
1433,26
1434,13
1435,9
1436,9
1437,9
1438,9
1439,9
1440,22
1441,9
1442,10
1443,3
1444,49
1445,26
1446,9
1447,38
1448,44
1449,34
1450,27
1451,10
1452,10
1453,9
1454,34
1455,11
1456,45
1457,27
1458,49
1459,9
1460,13
1461,3
1462,7
1463,22
1464,9
1465,9
1466,23
1467,16
1468,27
1469,20
1470,9
1471,37
1472,34
1473,9
1474,23
1475,7
1476,9
1477,34
1478,3
1479,49
1480,20
1481,40
1482,1
1483,9
1484,23
1485,9
1486,13
1487,9
1488,9
1489,37
1490,7
1491,28
1492,23
1493,3
1494,7
1495,5
1496,20
1497,9
1498,27
1499,3
1500,49
1501,7
1502,8
1503,40
1504,40
1505,1
1506,40
1507,9
1508,27
1509,9
1510,9
1511,34
1512,23
1513,13
1514,3
1515,9
1516,9
1517,3
1518,27
1519,40
1520,34
1521,9
1522,9
1523,7
1524,34
1525,27
1526,49
1527,49
1528,35
1529,9
1530,5
1531,9
1532,40
1533,40
1534,5
1535,9
1536,7
1537,28
1538,34
1539,38
1540,46
1541,27
1542,0
1543,15
1544,40
1545,3
1546,27
1547,0
1548,9
1549,48
1550,9
1551,34
1552,18
1553,17
1554,0
1555,30
1556,3
1557,35
1558,9
1559,9
1560,34
1561,9
1562,2
1563,8
1564,17
1565,9
1566,35
1567,6
1568,9
1569,0
1570,44
1571,37
1572,9
1573,13
1574,44
1575,45
1576,19
1577,3
1578,34
1579,3
1580,9
1581,49
1582,30
1583,9
1584,49
1585,3
1586,9
1587,7
1588,9
1589,3
1590,37
1591,45
1592,30
1593,34
1594,23
1595,7
1596,13
1597,40
1598,46
1599,44
1600,37
1601,8
1602,9
1603,28
1604,44
1605,40
1606,3
1607,33
1608,9
1609,44
1610,5
1611,26
1612,34
1613,34
1614,9
1615,49
1616,29
1617,9
1618,7
1619,9
1620,27
1621,9
1622,9
1623,27
1624,3
1625,9
1626,30
1627,40
1628,40
1629,0
1630,34
1631,23
1632,10
1633,9
1634,9
1635,7
1636,5
1637,10
1638,49
1639,23
1640,5
1641,13
1642,49
1643,9
1644,27
1645,20
1646,43
1647,9
1648,2
1649,9
1650,34
1651,9
1652,9
1653,6
1654,40
1655,9
1656,34
1657,20
1658,9
1659,9
1660,9
1661,9
1662,3
1663,40
1664,23
1665,9
1666,9
1667,34
1668,20
1669,39
1670,26
1671,9
1672,21
1673,23
1674,28
1675,23
1676,34
1677,24
1678,40
1679,28
1680,49
1681,27
1682,49
1683,44
1684,40
1685,9
1686,37
1687,26
1688,3
1689,34
1690,49
1691,9
1692,3
1693,46
1694,7
1695,49
1696,24
1697,9
1698,34
1699,9
1700,34
1701,8
1702,40
1703,22
1704,9
1705,9
1706,9
1707,3
1708,34
1709,3
1710,9
1711,43
1712,13
1713,9
1714,9
1715,27
1716,49
1717,49
1718,6
1719,34
1720,29
1721,34
1722,9
1723,30
1724,39
1725,9
1726,39
1727,9
1728,9
1729,34
1730,49
1731,23
1732,17
1733,13
1734,9
1735,40
1736,28
1737,9
1738,5
1739,3
1740,9
1741,9
1742,7
1743,37
1744,27
1745,9
1746,49
1747,20
1748,48
1749,9
1750,35
1751,43
1752,48
1753,27
1754,44
1755,34
1756,9
1757,24
1758,7
1759,23
1760,27
1761,27
1762,49
1763,49
1764,27
1765,49
1766,40
1767,7
1768,27
1769,10
1770,45
1771,9
1772,45
1773,27
1774,9
1775,13
1776,0
1777,9
1778,9
1779,34
1780,34
1781,3
1782,7
1783,49
1784,23
1785,13
1786,28
1787,40
1788,24
1789,34
1790,49
1791,9
1792,6
1793,9
1794,9
1795,9
1796,48
1797,5
1798,9
1799,9
1800,15
1801,9
1802,9
1803,3
1804,40
1805,13
1806,40
1807,49
1808,9
1809,5
1810,9
1811,34
1812,44
1813,9
1814,30
1815,30
1816,26
1817,34
1818,33
1819,9
1820,34
1821,9
1822,13
1823,47
1824,3
1825,49
1826,48
1827,40
1828,27
1829,9
1830,48
1831,44
1832,40
1833,5
1834,20
1835,3
1836,9
1837,35
1838,47
1839,44
1840,39
1841,21
1842,9
1843,37
1844,10
1845,40
1846,5
1847,22
1848,9
1849,21
1850,34
1851,34
1852,9
1853,47
1854,45
1855,27
1856,48
1857,9
1858,2
1859,40
1860,13
1861,16
1862,3
1863,9
1864,9
1865,9
1866,9
1867,15
1868,9
1869,13
1870,9
1871,34
1872,27
1873,40
1874,9
1875,9
1876,10
1877,27
1878,11
1879,34
1880,9
1881,44
1882,5
1883,13
1884,0
1885,9
1886,39
1887,24
1888,23
